,geo,id,created_at,text,author_id,lang,public_metrics,description,name,id,verified,protected,location,username,country_code,country,name,geo,full_name,place_type,id
195,{'place_id': '01a9a39529b27f36'},1071979699855867905,2018-12-10T04:07:31.000Z,"@Imani_Barbarin This is so true. And when people have disabilities, they don't just need the help that people feel like giving them, like giving a Down's Syndrome boy a Christmas gift. They need sustained, reliable, consistent care they can depend on for their independence and dignity.",524247848,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Me with Red Sox trophy. It's coming back this year.,Adriane Gilder,553051599,False,False,"Northborough, MA",mectucha,,,,,,,
196,{'place_id': '01fbe706f872cb32'},1068865159836385281,2018-12-01T13:51:27.000Z,"“President Bush stands as a model of dignity in public service. Whether flying 58 combat missions in World War II, signing the Americans with Disabilities Act, or bringing the Cold War to a peaceful end, he carried his accomplishments with unparalleled humility.""-Sen @timkaine",129879105,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Disability Achievement Center is a non-residential resource Center for Independent Living serving Pinellas and Pasco Counties.,DAC Pinellas Pasco,3384650416,False,False,"Largo, FL",DacOutreach,,,,,,,
197,{'place_id': '2d83c71ce16cd187'},1064997642017693696,2018-11-20T21:43:19.000Z,"@EstiktaConsult According to these Rights, member states have a responsibility to protect all children, with and without disabilities, as well as adults with disabilities, from discrimination and abuse in any form and to ensure that all persons are treated with dignity and respect. 🎖#MADD😡",1062626662213398528,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Human security policy reporting/commentary from UNHQ: (#disarmament, #ruleoflaw, #peacebuilding, #gender, #SDGs, #UNSC).  Contact: zuber@globalactionpw.org",GlobalActionPW,250716147,False,False,"UN Headquarters, NY, NY",GlobalActionPW,,,,,,,
198,{'place_id': '01fbe706f872cb32'},1064534957970898944,2018-11-19T15:04:46.000Z,"#DYK: 1 in 3 still do not have access to a hygienic toilet. HI works in places like #Madagascar &amp; #Ethiopia to improve access to facilities. It's life-saving &amp; a matter of dignity, especially for people with #disabilities. #WorldToiletDay 🚽 https://t.co/8lsYRtztha",122102181,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 1}","🦄 🌈 🌊 RESIST Count the votes! Big Tweeter/Re-Tweeter Many careers! Presently String 💕💕Correspondent. Politics, laughs, 😂nature, beauty 🌹🌿🌴🐶🐱🌎No DMs",Maxine,793499354,False,False,"Los Angeles, CA",MaxineMikki,,,,,,,
199,{'place_id': '5bc740e49d25a1a5'},1062189242317787138,2018-11-13T03:43:44.000Z,"Dignity and disability do not coexist. But drama? If it’s all I’ve left to work with, by God it’s gonna be good. https://t.co/f03lLN1blr",831959594,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","CEO Ulemavu Research institute. Director, national Council for persons with disabilities. Chevening alumni 2015. promoting disability empowerment & inclusion.",Samuel Odawo,377821795,False,False,Kenya.,OdawoSamuel,,,,,,,
200,{'place_id': '239aa72871ae24ab'},1058233714906255361,2018-11-02T05:45:53.000Z,"It shouldn’t take a favor from a District Attorney to get people out of prison and into quality mental health care. We need more services, more communtiy based care, more dignity for people with mental health disabilities, not more cages. #HTGAWM",143236490,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Abraham Lincoln: “Those who deny freedom to others, deserve it not for themselves.”",Terry O'Neill,54030410,False,False,New Jersey,terryo_neill,,,,,,,
201,{'place_id': '55b4f9e5c516e0b6'},1054783127422464000,2018-10-23T17:14:29.000Z,"""Never waiver from #ethical principles.""
1) family as foundation, 2) #dignity, and 3) ethical community - Rud and Ann Turnbull
#advocacy #disability #earlychildhood
 #DEC2018Conference
@decsped",2786411091,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","If Honesty, Morality, Integrity,Equality, Compassion & Justice is seen as Liberal, I am proud to be Liberal #VoteBlue🌊
🇺🇸💙🇺🇦
No DM's PLEASE..",616grandma3,822721631785259009,False,False,"Grandville, MI",BykerKaren,,,,,,,
202,{'place_id': '01a9a39529b27f36'},1053086147969253376,2018-10-19T00:51:17.000Z,Darren Walker accepting the Director’s award @cooperhewitt National Design Awards. “Design can help give dignity and agency to people with disabilities. Design can bring justice.” #designaccess #NationalDesignAward,15937398,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","Mass General Brigham is an integrated health care system, uniting great minds to solve the hardest problems in medicine for our communities and the world.",Mass General Brigham,150757875,False,False,"Boston, MA",MassGenBrigham,,,,,,,
203,{'place_id': 'dd9c503d6c35364b'},1046450941166317568,2018-09-30T17:25:21.000Z,"I'm a child of the 60s, &amp; I'm tired. I didn't think I'd have to do this again, but I do. I resist for my grandchildren, for the dignity of every individual, for voting rights, civil rights &amp; disability rights &amp; for equality for all women. https://t.co/N5ug9Q85kN",3390289323,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,So over this,1495732958,False,False,,aidansmama3,,,,,,,
204,{'place_id': '07d9e8edc7085000'},1043931798055653378,2018-09-23T18:35:10.000Z,"Honored to attend the #AbilitiesExpo today at the BCEC.  Informative workshops and conversations with many from the disability rights community.  Especially enjoyed talking to @DisabilityBOS Commissioner Kristen McCosh &amp; others about compassion, dignity and respect for everyone. https://t.co/dDniO6Bw3Q",4885523950,en,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 10, 'quote_count': 1}","advocating for autism awareness, domestic abuse, disability equality,and acceptance for all,mostly I’m a mother. My kids are my everything.",Kristinamaria S Hubb,905102076581171201,False,False,"Cumberland, MD",SKristinamaria,,,,,,,
205,{'place_id': '38109314e8d0ee2f'},1041888930268733440,2018-09-18T03:17:32.000Z,"Inspired to tour PRIDE industries, a #CA04 business that started in an Auburn church basement and has grown into one of the largest employers in Roseville! Their mission is to employ people with disabilities in productive jobs, empowering them to live with dignity and pride. https://t.co/bSb1rxuPsX",3243006365,en,"{'retweet_count': 31, 'reply_count': 2, 'like_count': 87, 'quote_count': 2}",Disability Dem Activist #BetoForTexas #BetoRoadWarriors 🖤 SpEd/Special Needs Advocate ♿️🧩 Texas State Delegate ⭐️ Latina 🇺🇸🇲🇽 NO LISTS 🪄🧹,🪐✨Lisa. 🗳🛹,22224143,False,False,San Antonio Texas,lisareynaloe,,,,,,,
206,{'place_id': '3b77caf94bfc81fe'},1041261075784593408,2018-09-16T09:42:40.000Z,"@yusufledesma @dwiz882 I’m deaf. I resent this. It’s cruel, callous, &amp; reprehensible. It mocks our entire community for nothing other than our disability.

It reveals a deep disdain for human dignity as brazenly and proudly practiced by a leader so utterly contemptuous of the sanctity of life itself.",278935379,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","HR Leader @AdventHealth – Passionate about exploring new ideas, places, healthcare, human resources, traveling, family, and friends.",Amber Deese Owens,77606200,False,False,"Fort Worth, Texas USA",AmberOwens18,,,,,,,
207,{'place_id': '011add077f4d2da3'},1040701634312110081,2018-09-14T20:39:39.000Z,"To get an education in #Nepal, one boy w #disability crawled between classrooms for 7 school years because his school wasn't accessible for his wheelchair. #Nepal's government should ensure dignity and inclusion in education. New @hrw research+video https://t.co/wYSzjIcXoe https://t.co/jPxnlYzR4k",1732077906,en,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Co-Founder @StreetPlans | Co-Author #TacticalUrbanism book + @NACTO Streets for Pandemic Response + Recovery | Creator @Open_Streets Project | Léo + Luca’s dad.,Mike Lydon,48194891,False,False,Brooklyn,MikeLydon,,,,,,,
208,{'place_id': 'a84b808ce3f11719'},1040217111900106752,2018-09-13T12:34:20.000Z,What say you about this @SenSasse? A SCOTUS nominee that mocked claims by women with intellectual disabilities? How could you ever approve this nomination and say you are for dignity and equality for all? #StopKavanaugh #NeverKavanaugh #VoteNo https://t.co/LRDcLcbbCE,14188945,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Alan McClain,40468343,False,False,"Little Rock,AR",dalanmcclain,,,,,,,
209,{'place_id': '17f9725fc7c7657f'},1038902550500659201,2018-09-09T21:30:44.000Z,"Intentional #fundraising done w/excellence! @LArcheUSA #Atlanta Donations galore, low cost on event w/high value for Adults #disabilities living with dignity https://t.co/6iytDGzSYt",289433567,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Design leader and truth seeker,Andres R. Acosta,5934852,False,False,San Francisco,andresra,,,,,,,
210,{'place_id': '65b4760a2b411e11'},1038897159796609024,2018-09-09T21:09:19.000Z,"Dignity Dash 5K in the rain today after running 17 miles yest. so ran comfortable pace of 8:39/mile, good enough to finish 10th overall. Fundraiser run by my wife Anita (in pic my son Jackson) for Alternates, Inc., nonprofit for adults with developmental #disabilities #earthathon https://t.co/zz8NSC3K3f",72666785,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",The Gilbert and Jacki Cisneros Foundation works to cultivate a community that supports Latino education & our aim is to identify & support those key factors.,The Gilbert & Jacki Cisneros Foundation,876894308309147650,False,False,"Fullerton, CA",CisnerosFndn,,,,,,,
211,{'place_id': '4ec01c9dbc693497'},1034569232879689729,2018-08-28T22:31:41.000Z,"How can evangelical leader support a President who assaults woman, practices adultery, verbal assaults leaders, lies, racism against all minorities, makes fun of people disabilities... evangelical leaders stand up for the less fortunate, maintain the dignity of your positions.. https://t.co/xRexHQV8mp",833468847306981377,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","State Representative for Iowa House District 99, Democratic Whip for @iowahousedems #ialegis #iadems #DBQ #dubuque @iowademocrats",Lindsay James,861289199135227904,True,False,"Dubuque, IA",Lindsay4Iowa,,,,,,,
212,{'place_id': 'db1e795d2641873e'},1031967624182288388,2018-08-21T18:13:49.000Z,"WHEREAS,  the City of Gaithersburg welcomes all people &amp; recognizes the rights of individuals to live their lives with dignity, free from discrimination based on their faith, race, national origin, sex, sexual orientation, gender preference, disability or immigration status; and",2250845527,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","#BLM ° DieHardNinerFan ° HealthAndWellness
° LGBT ° Equality ° God ~ Family ~ Love ~ If I have them I have my daily dose of happiness °",#DieHardNinerFan,184550886,False,False,,4marfanz,,,,,,,
213,{'place_id': '07d9ec6899488001'},1027286085607534592,2018-08-08T20:11:03.000Z,"Congratulations to this beautiful coalition of taxi workers, app drivers, medallion owners, faith leaders, disability advocates, unions, and activists who fought so hard for economic dignity and fairness on NYC streets! #DontstrandNYC https://t.co/cKvpdesL0I",21113237,en,"{'retweet_count': 29, 'reply_count': 2, 'like_count': 49, 'quote_count': 0}","data nerd, probably real.
                

will@willmuldoon.com",will muldoon,2436168180,False,False,"Juneau, AK",WillMuldoon,,,,,,,
214,{'place_id': '01a9a39529b27f36'},1027280303272931328,2018-08-08T19:48:04.000Z,"#Cuba The Constitution proposal prohibits any discrimination based on sex, gender, sexual orientation, gender identity, ethnic origin, skin color, religious beliefs, disability, national origin or any other distinction  that is harmful to human dignity @CubaMINREX https://t.co/iJiheQi839",710683933525078017,en,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}","Assistant Professor, Educational Foundations emphasizing inclusion for all...Co-PI TPSID 2020...Immediate Past Director of PIHEConsortium",DrLicata,752920376347328512,False,False,Millersville University,licata_dr,,,,,,,
215,{'place_id': '319ee7b36c9149da'},1023526466431213573,2018-07-29T11:11:40.000Z,"this is why #ElevatorsAreForEveryone 
They give people with disabilities independence, freedom, and dignity. They make the world accessible. #TheFutureIsAccessible —so get on board.",2395187563,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",June102021 I came up with this Quote on TikTok Queenzzielocthevoice song lyrics copyrighted June 102021#tiktokdances #fyp #tiktokfamous #tiktoktrend #tiktokers,Georgia 🍑,2872605229,False,False,"Stockton, CA",supastardiva1,,,,,,,
216,{'place_id': '016ee40b5590c45a'},1020014255721078784,2018-07-19T18:35:24.000Z,"@LEAD_Coalition Person-centered dementia care begins with dignity, is enhanced by choice, and is fulfilled by respect.  These eliminate paternalistic care that assumes total disability.",3393963700,en,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Equity & Impact Strategist | Founder @PinkCornrows 🌸 @_blackpolicylab | Attorney| Professor | Alum: @thinkrubix @nycmayor @housejudiciary @innocence she/her,Ify Ike 💙🕊,3089118466,False,False,The space between,IfyWorks,,,,,,,
217,"{'place_id': 'b52b7a0e2263db4b', 'coordinates': {'type': 'Point', 'coordinates': [-76.20222222, 43.09944444]}}",1018589720446623744,2018-07-15T20:14:48.000Z,"This morning I got to attend Access CNY's Anything that Rolls! Thrilled to roll with the disability community and allies in support of full rights, dignity, and access for all! @ Onondaga… https://t.co/jqi8rb3QNM",823728914208002050,en,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 34, 'quote_count': 2}","Writer, marketer, broadcaster, Philadelphian, Orangeman, liberal.
TV, music, grammar judger.
PHL SYR ALB ICT CHI DC BOS
@apartmentguide @rentdotcom @visitphilly",Michael MPH 🇺🇸 ✌🏼,108416118,False,False,PA Congressional District 04,PhillyPartTwo,,,,,,,
218,{'place_id': '300bcc6e23a88361'},1017077739608686593,2018-07-11T16:06:44.000Z,@Enough212 @keenanls This will prevent many folks from being awarded SS disability. I fought SS for 4+ years for disability status. It was thanks to an Admin Law Judge at level 3 of appeals process that the fight for dignity ended there.,363101767,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","She/her/they/them

Rants, rambles, MH stuff, religious stuff, kids, pets, nerd stuff, angst, & chaos. 🤟🖕",Time for My Springtime Mental Breakdown,88065274,False,False,Maine,Kaity_Squared,,,,,,,
219,{'place_id': '8e9665cec9370f0f'},1012193460550602753,2018-06-28T04:38:21.000Z,"As a social worker, I’ve personally witnessed numerous individuals make difficult decisions around accepting medical services that would be beneficial to them, and having enough money to live with dignity each month. People with mental health and physical disabilities.",29467842,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,Sarah Haggard,18197052,False,False,,Renttboy,,,,,,,
220,{'place_id': '5c56ca6e2b62216a'},1008835560943902720,2018-06-18T22:15:15.000Z,@laurawbush Thank you Former FLOTUS. Your messages are distributed with dignity and integrity. Something can't be taught to someone without any. And sadly that is a true disability.,553051599,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",The Chamber of Commerce of the Palm Beaches helps local businesses grow. Find out how at https://t.co/Ah7KinZV0a or call 561-833-3711. #ChamberPB,Chamber Palm Beaches,62539479,False,False,"West Palm Beach, FL",chamberupdate,,,,,,,
221,{'place_id': 'e54569d90c7032c0'},1006913739139047425,2018-06-13T14:58:37.000Z,"Disability Achievement Center is the designated Mid-County Distribution Center for AAAPP's @agingcarefl ""Diapers for Dignity"" Program.  Your donation of excess incontinence products are greatly appreciated.  If you are in need, come see us! https://t.co/cTSXCo9Bwt",3384650416,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Dad. Husband. CEO @TheArcCCR. Creating equity and access for people with intellectual and developmental disabilities and their families.,Jonathon Rondeau,2886335465,False,False,"Maryland, USA",JonathonRondeau,,,,,,,
222,{'place_id': '01a9a39529b27f36'},1006531157834584064,2018-06-12T13:38:23.000Z,"At UN opening session of the CRPD, Special Rapporteur urges the UN to become a ""strategic ally"" in the full implementation of disability rights.  Each must be able to grow and contribute ""in dignity.""",250716147,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","(IBO) Senior Representative with PFS! If you would like help with your retirement plans, 401k rollovers please Mail Message me.  Have a Blessed Day!",Eric J. Sloneker (IBO),192503628,False,False,"Ohio, USA",EricSloneker,,,,,,,
223,{'place_id': '3b77caf94bfc81fe'},1005161272348819456,2018-06-08T18:54:56.000Z,"@CompAndChoices Not just the terminally ill, but many seniors that are doomed with disabilities and constant pain without resources for caregivers need doctor's help in ending their lives with dignity.",793499354,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Author. Advocate. Grouch. Navy wife.,Robert Hudson,9784312,False,False,"Alexandria, VA",rumhud,,,,,,,
224,{'place_id': '01fbe706f872cb32'},1001836249395625984,2018-05-30T14:42:29.000Z,"pursuing inclusive disability employment for a life of dignity, freedom and respect for all. #ProFellows, #ChangingOurWorld",377821795,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Always Tottenham Till I Die,Micah Kellner,55085147,False,False,Spursy,MicahKellner,,,,,,,
225,{'place_id': 'dd5e0979537f80a0'},1001103540037869568,2018-05-28T14:10:58.000Z,"@realZiplok @PhilipEMSkinne1 @jon_knepper @trumpferh0 @arlos_collins @ride1hour @Tomas3percenter @PeteSpurgeon4 @Quin4Trump @Larryputt @AskSherryArgyle @AMBAMERICA @1HeroMe @Aungiexyz @AceBurford @K1Degman @gentlemanirishN @Guitarshredde16 @tootickedoff @Sheila45005286 @ScottRickhoff @kinthenorthwest @1ChanceDiamond @usvetram @BogartPete @KLHirst1 @CharlieD2749 @V_Lady_V_ @MartyYatez @Samconc41347779 @moreenie31 @ykrahs666 @jtparkey @Cindynine4 @Lawsen_Webb @ecozentro @oldairforcedude @BaghdatiRohan @Scottish_Drew @Biglued1 @Joelsh12 @Wesmoms @KeecoWang5 @mikebwonder @Mark4One @chargergreg3 @MAGA_1958 @mamoobonnie @TyDonevski @realDonaldTrump LOL, the 1st amendment gives me that right. Also, “your President” is not above trashing an American hero John McCain, or a reporter with a disability, or a judge born in the USA, or a Gold Star Family. He should set a standard for integrity and dignity. Not lower it.",54030410,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","I used to be a little taller & baller
Co-Founder of the Hogettes
                      My GIF game is strong",Rich,876695126,False,False,Dogtown,RichAllan501,,,,,,,
226,{'place_id': 'e54569d90c7032c0'},999337371257712642,2018-05-23T17:12:50.000Z,"Disability Achievement Center is the designated mid-county distribution center for @agingcarefl new ""Diapers for Dignity"" program.  If you cannot afford incontinence products, we are ready to help! https://t.co/b5UGYyLchx",3384650416,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","The National Center on Health, Physical Activity & Disability. 

Building Healthy, Inclusive Communities #CommitToInclusion",NCHPAD,87501174,False,False,Nationwide,NCHPAD,,,,,,,
227,{'place_id': '6231ced9cc2b96aa'},998713260047290368,2018-05-21T23:52:51.000Z,"@ThaRepublicrat Diverse Society means accepting people no matter what race, ethnicity, sexual orientation,socio-economic status,disabilities or beliefs While insuring those Equal Rights, Opportunity, Dignity and Respect.",822721631785259009,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,JReedBCBA,765320844834770944,False,False,"Portland, OR",JReedBCBA,,,,,,,
228,{'place_id': 'ae845a49091f2727'},994638807017443329,2018-05-10T18:02:25.000Z,@CheriBlauwetMD: Invisible disabilities need to be regarded too - we all require the same dignity approach. #LALInclusion18,150757875,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Journalist in Texas since '98 @CrossroadsToday 3xND
https://t.co/qMwnTLhSVJ
https://t.co/smexfYbFwU
KVII, KIII, KTRE, KSAN, KENS, KWES, KAVU",James Munoz jmunoz@victoriatelevision.com,23867326,True,False,"Texas, USA",JamesMunozNC25,,,,,,,
229,{'place_id': '3af2a75dbeb10500'},994603537190588418,2018-05-10T15:42:16.000Z,"All #kids have a right to #privacy, #dignity, and #safety. I would love to see more training opportunities regarding people with disabilities and preventing #abuse. Tell us how we can help @ProjectHarmony2 ! https://t.co/317ZMoWavG",1495732958,en,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}","Balakrishnan Rajagopal, United Nations Special Rapporteur on the right to adequate housing 2020-2026. Views my own, RT≠endorsement",UN Special Rapporteur on the right to housing,482313511,True,False,,adequatehousing,,,,,,,
230,{'place_id': '18810aa5b43e76c7'},993900583584190465,2018-05-08T17:08:59.000Z,"Today, I will be presenting my capstone project entitled Protecting the Dignity and Human Rights of People with DisABILITIES for my Graduate Liberal Studies @smusimmons program at 🕠. Although my @smumls journey will come to a close, I will always be a part of the @SMU family✌️ https://t.co/EB75FCGneF",796087560149827584,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}","《 Feminist | human rights defender | activist | social entrepreneur | student | mentor | lover of life 》



Opinions expressed on this profile are mine! (c)",Steve Letsike,2483746677,False,False,"Pretoria, South Africa",msletsike,,,,,,,
231,{'place_id': '94965b2c45386f87'},992152111365480450,2018-05-03T21:21:11.000Z,"i am honoured to be a fellow of the professional fellowship program on inclusive disability employment. @USEmbassyKenya  @US @StateDept  helping PWDs have a life of dignity, independence and respect https://t.co/NGUBhJ5VOq",377821795,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Proud mom of Taylor and Tessa. Recovering from chemo for colon cancer. Now facing more health issues 🙏 
https://t.co/sf3irP0jfg Humbled by the support 😔",Just_Lisa fighting health issues 💜🏥🙏🇺🇦,3128689160,False,False,Florida Native now in E TX,LTrctrc,,,,,,,
232,{'place_id': '448a1775be49da49'},991784279393865728,2018-05-02T20:59:33.000Z,"@Living_Cities @benhecht Disability equality,knowledge about the current issues at hand. An how to treat everyone with basic human dignity.",905102076581171201,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","MA Mid E Studies/Pol Sci. Study failed Messianic Candidates, Cults of Personality, & Usul al-fiqh. Data driven opinions & sic memes.",Dylan McDonnell,575520061,False,False,Salt Lake City,DylanCMcDonnell,,,,,,,
233,{'place_id': 'e0060cda70f5f341'},989236895531061249,2018-04-25T20:17:09.000Z,"Unacceptable @Delta - COMPLETE lack of respect &amp; dignity for a person with disabilities! We're planning a family vacation which includes my disabled son's 1st plane trip. We won't be using Delta! 😡

💙🧑♿💛",22224143,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Social entrepreneur and passionate advocate for social justice, inclusion and sustainability..Views my own, RT not an endorsement",Erick J. Zeballos,839593423187374085,False,False,,EJZeballos,,,,,,,
234,{'place_id': 'e0060cda70f5f341'},989235765723967489,2018-04-25T20:12:40.000Z,"Unacceptable @Delta - COMPLETE lack of respect &amp; dignity for a person with disabilities! We're planning a family vacation which includes my disabled son's 1st plane trip. We won't be using Delta! 😡

💙🧑♿💛 https://t.co/COWsDvqaE1",22224143,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Assemblymember (AD-34) - Dem/@NYWFP | She/Her/Ella | Mamá | Activist | Proud Latina | #Corona | #EastElmhurst | #JacksonHeights | #Woodside | 🇵🇷🏳️‍🌈🇵🇾,Jessica González-Rojas,429528371,True,False,"Jackson Heights, Queens",votejgr,,,,,,,
235,{'place_id': 'e0060cda70f5f341'},988973216231313408,2018-04-25T02:49:23.000Z,"@CrCodispoti @CrCodispoti thank you for sharing every life does matter, every life has dignity and that includes the 57 million lives of Americans with Disabilities.",77606200,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","Small Business Consultant, Medicare Benefit Consultant, Personal Financial Adviser, New Venture Specialist. Most people dont plan to fail, they fail to plan.",Eddie I Sierra,112251506,False,False,Coral Gables,SIMAFinancials,,,,,,,
236,{'place_id': '4b25aded08900fd8'},986240347498954757,2018-04-17T13:49:56.000Z,"Today’s LGBT seniors are the people who fought for the freedoms we enjoy today. We MUST help ensure that some of our most vulnerable LGBT seniors and people with disabilities receive care in peace and dignity.
#TuesdayThoughts https://t.co/MpqCxWrBjy",743229165139296258,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","We partner w/ communities to organize for safe, walkable streets and greater, equitable access for all Angelenos. A walkable LA is a just LA. #EveryoneWalksinLA",Los Angeles Walks,506276518,False,False,Los Angeles,LosAngelesWalks,,,,,,,
237,{'place_id': '4b25aded08900fd8'},986240317912313857,2018-04-17T13:49:49.000Z,"Today’s LGBT seniors are the people who fought for the freedoms we enjoy today. We MUST help ensure that some of our most vulnerable LGBT seniors and people with disabilities receive care in peace and dignity.
#TuesdayThoughts https://t.co/yd59cbxECf",743229165139296258,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Author. Artist, Queer. Schizoaffective. Long COVID. Bruja. Coven of Satan Acolyte. Haunts ancestral manor with herd of cats. Read my books or GTFO.",Andrea Lambert,241707773,False,False,"Reno, NV",AndreaLamber,,,,,,,
238,{'place_id': '4b25aded08900fd8'},986240309599219715,2018-04-17T13:49:47.000Z,"Today’s LGBT seniors are the people who fought for the freedoms we enjoy today. We MUST help ensure that some of our most vulnerable LGBT seniors and people with disabilities receive care in peace and dignity.
#TuesdayThoughts https://t.co/YonY8nY2Xl",743229165139296258,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Advocate for progressive values, policy wonk, and two-time bug eating champion. Personal account.",Jamie Perkins,619377052,False,False,"Denver, CO",perkja,,,,,,,
239,{'place_id': '011add077f4d2da3'},985857058892337154,2018-04-16T12:26:53.000Z,"Great footage of New York City in 1911, just before cars dominated our streets. So many lessons here, including the ability of someone with a physical disability to walk down the center of a street with dignity. Thanks for sharing @HildaBikes https://t.co/MJ62NzbVEP",48194891,en,"{'retweet_count': 16, 'reply_count': 1, 'like_count': 45, 'quote_count': 3}","Trying to figure out this whole life thing, one coffee at a time.",Sarah Miller,416902109,False,False,Rochester NY,S_MiLLZ_,,,,,,,
240,{'place_id': '07d9c965e1888000'},983709059378569216,2018-04-10T14:11:30.000Z,Sen. Lindsey Graham addresses the Council of State Administrators of Vocational Rehabilitation. He noted that best way to provide dignity for individuals with disabilities is through employment. https://t.co/rq2qp5RI5I,40468343,en,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 14, 'quote_count': 1}","Go Pack Go! Badger Alum. Attorney. Disability Advocate. Fmr elect off. Ukrainian-American. Love U2 & Mumford & Sons. “That's some crazy #%*?!"" ~ George W. Bush",BadgerFan,539651238,False,False,"New Glarus, WI",SwissTownUSA,,,,,,,
241,{'place_id': '5a110d312052166f'},981662300124856321,2018-04-04T22:38:25.000Z,Join me in attending the  #sfdignityfund sponsored Mayoral Candidate Town Hall on seniors and people with disabilities. https://t.co/MzQcrTMeFH,5934852,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",The Nordic Council and Nordic Council of Ministers - the formal co-operation between the Nordic countries 🇩🇰 🇫🇮 🇫🇴 🇬🇱 🇮🇸 🇳🇴 🇸🇪 🇦🇽,Nordic Co-operation,68352710,False,False,Norden,nordenen,,,,,,,
242,{'place_id': 'ef74afb7ccba74d6'},981597554226810881,2018-04-04T18:21:08.000Z,"I believe Americans with disabilities have the right to live independently with the same dignity and freedom afforded every other citizen.
https://t.co/IpUcVU0QPJ https://t.co/6X5LwovKqJ",876894308309147650,en,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}","Perpetually curious, lover of good design, coder, knitter, and mom (she/her)",Sylvia Pellicore,191096018,False,False,"Durham, NC",Roenok,,,,,,,
